,1_onscc_avg,1_onscc_lag_avg,1_onscc_lag_med,1_onscc_lag_std,1_onscc_std,2_onscc_avg,2_onscc_lag_avg,2_onscc_lag_med,2_onscc_lag_std,2_onscc_std,4_onscc_avg,4_onscc_lag_avg,4_onscc_lag_med,4_onscc_lag_std,4_onscc_std,duration,file_id,tempo
0229,0.8565637018592631,1.4784836065573765,1.9500000000000002,0.6537315302673424,0.07471541557335214,0.864279867445,3.075102880658436,4.0,1.1968182654893704,0.0653445015390766,0.864674251926832,4.758264462809918,6.0,1.7561620803255809,0.06844595237924242,231.08607709750567,0229 dudu aharon - kessef ve'alcohol.mp3,129.19921875
0230,0.8175423066599812,1.328151618398637,1.4375,0.6910007827650256,0.1145146912426744,0.7782213472262177,2.502986348122867,2.875,1.4010454555132423,0.11330098315625436,0.7650351889737664,5.0903253424657535,5.84375,2.8598097704675864,0.10895381808692807,226.13913832199546,0230 moshe peretz - zikukim.mp3,161.4990234375
0231,0.7970216863236185,1.4033898305084747,1.3333333333333333,0.5873028930339896,0.08691386246268225,0.725798082392232,2.611111111111111,2.6666666666666665,1.1664056865351737,0.07331459401363395,0.7480126737731777,5.372907153729071,5.388888888888888,1.024558059022374,0.07233860609559409,251.0077097505669,0231 ethnix - kola shel nena gepus.mp3,143.5546875
0232,0.8430878783871488,1.2870731707317074,1.4500000000000002,0.6284252246200235,0.08784334797382597,0.8058512973434785,2.4995098039215686,2.4250000000000003,1.336304809548155,0.08821398464383422,0.7938013908886673,5.478712871287129,7.0,2.8538175451355396,0.08518033930212725,197.55537414965985,0232 teapacks - zmanim ktanim.mp3,129.19921875
0233,0.7557726422616091,1.2103536274152389,1.4230769230769231,0.7071888205794141,0.10015309932424168,0.7169022923424131,2.435164835164835,2.4230769230769234,1.3417070907320923,0.10328892076707429,0.7016689880536153,4.794748520710059,3.9230769230769234,2.796090413893339,0.09575945144611887,261.54956916099775,0233 teapacks - stam.mp3,99.38401442307692
0234,0.7297016417448835,1.1941044471644227,1.368421052631579,0.7442247076158555,0.11303914742295976,0.6693519716828714,1.4691787835347125,1.368421052631579,1.4299111664151172,0.10578721541869357,0.6345928239170462,1.723684210526316,0.0,2.7818680450274056,0.09014429454287955,236.30947845804988,0234 yehuda poliker - dvarim sheratsiti lomar.mp3,135.99917763157896
0235,0.8028840627285498,1.2391613924050633,1.4250000000000003,0.6798969760214592,0.09952081787378869,0.7728182813477895,2.2452380952380953,2.5,1.0688264698610983,0.09331312517965695,0.7496170760339992,4.185350318471339,5.0,2.673860618985411,0.08501398230026917,305.52816326530615,0235 ehud banai - mahari na.mp3,129.19921875
0236,0.7970180303513349,1.3202917771883287,1.2413793103448274,0.6131300185564081,0.10355634934658635,0.7917826121353971,2.6084968565441033,2.9310344827586206,1.3642379237042765,0.1192540532794829,0.778345235851076,4.535249042145593,3.9310344827586206,2.722271186274523,0.12698015647678615,246.99065759637188,0236 mosh ben ari - stakel li ba'enayim.mp3,89.10290948275862
0237,0.8106432658189918,1.389538661468486,1.5185185185185184,0.6726185911537477,0.08711466947198793,0.7728380059494692,2.2028322440087145,2.0,1.3272203303263577,0.09081250474838704,0.7436916508844921,3.20326278659612,2.0,2.6776394253169817,0.0895128274340444,223.53850340136054,0237 kaveret - shir hamakolet.mp3,95.703125
0238,0.8236471810107566,1.3347014324802833,1.368421052631579,0.6811970375618611,0.09504853705168605,0.779833928573351,2.3448498546980954,2.0526315789473686,1.3023224732062755,0.08649272401727061,0.7332938151595033,4.31384015594542,4.052631578947369,2.8831588940015465,0.07491762568068697,302.76498866213154,0238 efraim shamir - erev shel yom bahir.mp3,135.99917763157896
0239,0.8042511796740474,1.2751293163707538,1.3043478260869568,0.638857224376862,0.08251867710433172,0.7622878905265562,2.4165497896213184,2.6521739130434785,1.2440712105205043,0.06751591053432103,0.7163240708313979,3.9240542066629027,3.9565217391304355,2.2888131197141703,0.06411834535615216,335.0639455782313,0239 shlomo artzi - tzavta.mp3,112.34714673913044
0240,0.8536996143289132,1.5764851485148514,1.9375,0.5877627049279206,0.10042872317019354,0.829680533636184,2.6688988095238093,2.0,1.2670261483465213,0.09815773623894841,0.8138565013408661,4.7555,4.0625,2.7082630042150635,0.09588264319454197,195.4655782312925,0240 mashina - rikud hamechona.mp3,161.4990234375
0241,0.8666806967610522,1.3742345737164392,1.4090909090909092,0.5468805720469857,0.08363798976226,0.8605464398860931,2.9235321969696972,2.909090909090909,1.061256664924313,0.060405677555177596,0.8503763876463237,4.9200956937799045,3.909090909090909,2.317114078049419,0.05707415898941586,199.76126984126984,0241 gali atari - chazaka meharuach.mp3,117.45383522727273
0242,0.7578365284841038,1.076051779935275,0.9629629629629629,0.7113946597605878,0.10205572342623902,0.7130042446010253,2.374727668845316,2.0,1.4791948049451826,0.08543222809740829,0.6822195708751678,4.439259259259259,4.0,2.9565579846500696,0.0736224262256579,143.2671201814059,0242 yermi kaplan - kvar achshav.mp3,95.703125
0243,0.8529864050171994,1.354681069958848,1.8333333333333333,0.6712069595885043,0.10050434376310718,0.8202688599887648,2.5581355349157207,2.888888888888889,1.3712373452010236,0.09506296476612575,0.7995117254879164,4.762939958592132,3.888888888888889,2.7142194289524557,0.08984574085647004,270.30349206349206,0243 chemi rodner - geula.mp3,143.5546875
0244,0.7786944104277569,1.2487212276214836,1.2941176470588236,0.7539127792905564,0.11183893331690241,0.6802232313624637,1.903673259696892,1.8823529411764706,1.4649566819435669,0.1056591143358346,0.6091610739628474,2.9700722394220844,2.2058823529411766,2.9014054667754237,0.08781514371875555,184.40639455782312,0244 shalom chanoch - ahavat neurai.mp3,151.99908088235293
0245,0.72089030154531,1.2066539923954374,1.3,0.7130594808601293,0.11236359721881838,0.6316969726831858,1.7255725190839695,1.6500000000000001,1.4830642717205347,0.09309883032191374,0.5787054937619429,2.0338461538461536,0.0,2.6797116333422566,0.08662338197377956,255.72136054421767,0245 idan amedi - nigmar.mp3,129.19921875
0246,0.7707948566141708,1.294334308308959,1.4705882352941175,0.7269891407818236,0.11035713384699146,0.7161982541154671,2.3101801606251353,2.0,1.4971373551519722,0.09898725852666115,0.6925465173191494,5.074945533769062,5.9411764705882355,3.156959602538243,0.10224273298001695,221.21650793650792,0246 muki - lev chofshi.mp3,151.99908088235293
0247,0.721523915059992,0.9699266503667482,0.9666666666666667,0.6617916459220565,0.08935913873409139,0.7087753737966219,1.945261437908497,2.5666666666666664,1.3251893387369489,0.07201314685910924,0.7024771523947763,3.9966996699669974,5.2,2.57055983915947,0.06544425953217546,294.1039455782313,0247 tzlilei ha'ud - gedaliah reva ish.mp3,86.1328125
0248,0.8033475892548739,1.2148784825133372,1.0,0.6337842312340325,0.0942161424660891,0.8166669512788455,2.471626984126984,2.6666666666666665,0.7324205553706511,0.10581821452442523,0.8106172217541382,4.436174469787915,5.095238095238095,2.456822267639177,0.12169939214656283,248.3374149659864,0248 ahuva uzeri - machar azil dimaa.mp3,123.046875
0249,0.7321823627406563,1.0942099043935976,1.0,0.7785708660452516,0.11013592965799905,0.6984657172113657,2.514655172413793,2.7413793103448274,1.5495221445134926,0.09994226950324636,0.6758061066458497,4.444783937145351,4.0,3.243150768928098,0.08137058901263672,220.12517006802722,0249 zohar argov - hayu zmanim.mp3,89.10290948275862
0250,0.7662219379399274,1.3437065637065637,1.5285714285714285,0.6609536525152457,0.10572305931488547,0.7382685292674147,2.3527950310559005,1.9714285714285713,1.3861940309492655,0.09972812659698518,0.722519847717914,4.578021978021977,3.9428571428571426,2.8757169471361803,0.09083911391779012,309.2665759637188,0250 margalit tzanani - roberto.mp3,73.828125
0251,0.7560431291354945,1.256497490239822,1.4545454545454546,0.675220160918934,0.11083088116063727,0.7468493501003602,2.9440473531382625,4.0,1.3912006194049609,0.11537263240070039,0.7407536465546181,5.391625615763547,4.0,2.4988863487820083,0.100955147565553,425.1776870748299,0251 ofer levi - ein li yom ein li layla.mp3,117.45383522727273
0252,0.7119555632457321,0.9544159544159544,1.076923076923077,0.7170097418748408,0.10913180029457163,0.6849132302384939,1.737219302436694,1.5,1.3206563209915574,0.10635963431316658,0.6673333741724491,3.394230769230769,3.0,2.4399178192097053,0.09037773096564858,207.9114739229025,0252 eyal golan - dmaot.mp3,99.38401442307692
0253,0.8587389063299372,1.6337078651685393,1.9583333333333333,0.5645779832552728,0.09137095986523983,0.8538806570005847,2.7558183183183176,1.9583333333333333,1.0550887193646348,0.08022653705017042,0.8454316068779338,3.5617424242424236,3.958333333333333,2.039235811837609,0.07346663861339708,251.23990929705215,0253 margalit tzanani - az ma.mp3,107.666015625
0254,0.7615188271640898,1.2734471410941999,1.0,0.6920472860517393,0.1199187577380461,0.7519544157343852,2.4792874896437445,2.6176470588235294,1.410066936597477,0.11366504638824947,0.7283430874347687,3.9890756302521018,3.9705882352941178,2.8650448069165395,0.10619220788861351,230.06331065759636,0254 eyal golan - ze ani.mp3,75.99954044117646
0255,0.8603754830933034,1.4973569294415077,1.9473684210526316,0.6012771579531577,0.08448245725405663,0.8672771855143079,2.957294552169899,3.947368421052632,1.2410876347646582,0.09296332734065907,0.853726039418077,5.195621797857475,4.947368421052632,2.616683217462899,0.10125072496459213,207.1219954648526,0255 eyal golan - mi shema'amin.mp3,135.99917763157896
0256,0.7985786408879036,1.2160206718346254,1.4444444444444444,0.6517861337018653,0.1015535602997531,0.7774536602686499,2.434579439252336,2.444444444444444,1.236363169079787,0.09380880019239775,0.7450738335555455,4.438155136268343,3.962962962962963,2.650484090398161,0.0763666466894708,274.8778231292517,0256 eyal golan - kshe'at ito.mp3,95.703125
0257,0.8354955977235392,1.3369175627240144,1.5555555555555554,0.6212940656745647,0.08699926543948264,0.8414414196413279,2.5371778622729195,2.5555555555555554,0.5902577586239148,0.07763120115420893,0.8447815389123582,4.636132315521628,5.166666666666666,2.0721849150905,0.0658028165880213,226.39455782312925,0257 ethnix - ein kmo ima.mp3,143.5546875
0258,0.8795676636776137,1.452581369248036,1.4444444444444444,0.6435715348319963,0.06756636233950682,0.8813934509415884,3.2047672672672673,4.0,1.210261657315809,0.056747801524706494,0.8696784170306459,5.205215419501134,4.0,1.9849692629676734,0.04988053411607031,253.91020408163266,0258 ethnix - pitchi lo et libech.mp3,143.5546875
