fortoday_original.mp3,0.73882411,0.076685445,,
,,,,
fortoday_amplified4db.mp3,0.737082292,0.078537642,0.001741818,-0.001852197
fortoday_compressed.mp3,0.731700357,0.081997826,0.007123753,-0.00531238
fortoday_deamplified4db.mp3,0.737956001,0.077319946,0.000868109,-0.000634501
